eventdate,season,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,score1,score2
12/16/2018,2018,JAX,WSH,1433.318,1424.662,0.604439321,0.395560679,1415.979,1442.001,13,16
12/16/2018,2018,BAL,TB,1577.864,1444.075,0.75847212,0.24152788,1587.598,1434.341,20,12
12/16/2018,2018,MIN,MIA,1543.077,1443.121,0.721027612,0.278972388,1559.784,1426.414,41,17
12/16/2018,2018,IND,DAL,1503.562,1591.015,0.467732406,0.532267594,1537.743,1556.835,23,0
12/16/2018,2018,ATL,ARI,1467.22,1355.449,0.734500681,0.265499319,1483.419,1339.249,40,14
12/16/2018,2018,SF,SEA,1378.269,1601.15,0.2872377,0.7127623,1399.558,1579.86,26,23
12/16/2018,2018,PIT,NE,1587.848,1646.734,0.508798072,0.491201928,1608.22,1626.362,17,10
12/16/2018,2018,LAR,PHI,1644.849,1564.712,0.697511624,0.302488376,1613.791,1595.769,23,30
12/17/2018,2018,CAR,NO,1507.773,1715.798,0.30506049,0.69493951,1499.831,1723.739,9,12
12/22/2018,2018,TEN,WSH,1551.087,1442.001,0.731474287,0.268525713,1562.546,1430.542,25,16
12/22/2018,2018,LAC,BAL,1640.981,1587.598,0.664065445,0.335934555,1604.978,1623.602,10,22
12/23/2018,2018,IND,NYG,1537.743,1419.976,0.741175981,0.258824019,1541.056,1416.663,28,27
12/23/2018,2018,CLE,CIN,1418.086,1411.523,0.601554774,0.398445226,1435.044,1394.566,26,18
12/23/2018,2018,NE,BUF,1626.362,1401.31,0.841532175,0.158467825,1633.545,1394.128,24,12
12/23/2018,2018,CAR,ATL,1499.831,1483.419,0.615063117,0.384936883,1465.239,1518.012,10,24
12/23/2018,2018,DAL,TB,1556.835,1434.341,0.746362132,0.253637868,1566.555,1424.621,27,20
12/23/2018,2018,NYJ,GB,1348.007,1461.001,0.431365797,0.568634203,1331.577,1477.431,38,44
12/23/2018,2018,PHI,HOU,1595.769,1542.444,0.663991422,0.336008578,1602.775,1535.438,32,30
12/23/2018,2018,MIA,JAX,1426.414,1415.979,0.606885217,0.393114783,1396.276,1446.117,7,17
12/23/2018,2018,DET,MIN,1462.362,1559.784,0.453476087,0.546523913,1436.045,1586.101,9,27
12/23/2018,2018,ARI,LAR,1339.249,1613.791,0.23037072,0.76962928,1326.059,1626.981,9,31
12/23/2018,2018,SF,CHI,1399.558,1598.006,0.316871088,0.683128912,1388.853,1608.712,9,14
12/23/2018,2018,NO,PIT,1723.739,1608.22,0.738686285,0.261313715,1730.435,1601.525,31,28
12/23/2018,2018,SEA,KC,1579.86,1671.683,0.461475409,0.538524591,1602.533,1649.01,38,31
12/24/2018,2018,OAK,DEN,1329.199,1473.397,0.387958893,0.612041107,1362.709,1439.886,27,14
12/30/2018,2018,BUF,MIA,1394.128,1396.276,0.589478221,0.410521779,1420.136,1370.268,42,17
12/30/2018,2018,GB,DET,1477.431,1436.045,0.648489538,0.351510462,1430.197,1483.279,0,31
12/30/2018,2018,HOU,JAX,1535.438,1446.117,0.708548127,0.291451873,1551.182,1430.374,20,3
12/30/2018,2018,TB,ATL,1424.621,1518.012,0.459232616,0.540767384,1414.659,1527.974,32,34
12/30/2018,2018,NO,CAR,1730.435,1465.239,0.869977789,0.130022211,1669.106,1526.568,14,33
12/30/2018,2018,NYG,DAL,1416.663,1566.555,0.380205134,0.619794866,1411.588,1571.63,35,36
12/30/2018,2018,NE,NYJ,1633.545,1331.577,0.89210597,0.10789403,1640.172,1324.95,38,3
12/30/2018,2018,BAL,CLE,1623.602,1435.044,0.81147076,0.18852924,1627.316,1431.33,26,24
12/30/2018,2018,LAR,SF,1626.981,1388.853,0.851314614,0.148685386,1634.386,1381.448,48,32
12/30/2018,2018,PIT,CIN,1601.525,1394.566,0.82714422,0.17285578,1605.79,1390.3,16,13
12/30/2018,2018,WSH,PHI,1430.542,1602.775,0.350399483,0.649600517,1409.033,1624.285,0,24
12/30/2018,2018,SEA,ARI,1602.533,1326.059,0.877146522,0.122853478,1605.482,1323.111,27,24
12/30/2018,2018,MIN,CHI,1586.101,1608.712,0.560701182,0.439298818,1555.136,1639.677,10,24
12/30/2018,2018,DEN,LAC,1439.886,1604.978,0.359813669,0.640186331,1421.246,1623.617,9,23
12/30/2018,2018,KC,OAK,1649.01,1362.709,0.883113249,0.116886751,1656.058,1355.661,35,3
12/30/2018,2018,TEN,IND,1562.546,1541.056,0.621960634,0.378039366,1525.861,1577.741,17,33
1/5/2019,2018,HOU,IND,1551.182,1577.741,0.555096767,0.444903233,1520.583,1608.34,7,21
1/5/2019,2018,DAL,SEA,1571.63,1605.482,0.544706641,0.455293359,1581.494,1595.617,24,22
1/6/2019,2018,BAL,LAC,1627.316,1623.617,0.597596424,0.402403576,1603.309,1647.624,17,23
1/6/2019,2018,CHI,PHI,1639.677,1624.285,0.613672147,0.386327853,1630.847,1633.115,15,16
1/12/2019,2018,KC,IND,1656.058,1608.34,0.656752969,0.343247031,1675.286,1589.112,31,13
1/12/2019,2018,LAR,DAL,1634.386,1581.494,0.66343511,0.33656489,1648.424,1567.456,30,22
1/13/2019,2018,NE,LAC,1640.172,1647.624,0.582068333,0.417931667,1661.669,1626.128,41,28
1/13/2019,2018,NO,PHI,1669.106,1633.115,0.641378444,0.358621556,1682.45,1619.77,20,14
1/20/2019,2018,NO,LAR,1682.45,1648.424,0.638772403,0.361227597,1663.905,1666.969,23,26
1/20/2019,2018,KC,NE,1675.286,1661.669,0.611247891,0.388752109,1650.616,1686.339,31,37
2/3/2019,2018,LAR,NE,1666.969,1686.339,0.472153975,0.527846025,1644.523,1708.785,3,13
9/5/2019,2019,CHI,GB,1588.898,1455.131,0.758448519,0.241551481,1554.222,1489.807,3,10
9/8/2019,2019,JAX,KC,1455.249,1602.077,0.384369676,0.615630324,1435.178,1622.149,26,40
9/8/2019,2019,CAR,LAR,1519.379,1598.016,0.480385004,0.519614996,1506.142,1611.253,27,30
9/8/2019,2019,NYJ,BUF,1384.966,1448.424,0.502220197,0.497779803,1377.999,1455.391,16,17
9/8/2019,2019,CLE,TEN,1455.886,1518.907,0.502848264,0.497151736,1421.32,1553.474,13,43
9/8/2019,2019,MIN,ATL,1538.424,1520.316,0.617372078,0.382627922,1559.316,1499.424,28,12
9/8/2019,2019,MIA,BAL,1415.179,1570.539,0.372815575,0.627184425,1387.16,1598.558,10,59
9/8/2019,2019,PHI,WSH,1581.514,1441.022,0.765469854,0.234530146,1589.2,1433.335,32,27
9/8/2019,2019,SEA,CIN,1565.412,1428.534,0.761714804,0.238285196,1568.437,1425.508,21,20
9/8/2019,2019,LAC,IND,1585.752,1561.075,0.626264467,0.373735533,1599.727,1547.099,30,24
9/8/2019,2019,DAL,NYG,1546.638,1442.726,0.725584874,0.274415126,1561.645,1427.718,35,17
9/8/2019,2019,TB,SF,1444.773,1422.632,0.622840671,0.377159329,1409.648,1457.757,17,31
9/8/2019,2019,ARI,DET,1383.74,1490.519,0.440163339,0.559836661,1385.565,1488.694,27,27
9/8/2019,2019,NE,PIT,1640.856,1572.193,0.683397064,0.316602936,1661.355,1551.694,33,3
9/9/2019,2019,NO,HOU,1610.937,1515.389,0.715894873,0.284105127,1616.754,1509.571,30,28
9/9/2019,2019,OAK,DEN,1405.441,1449.164,0.530581016,0.469418984,1425.871,1428.733,24,16
9/12/2019,2019,CAR,TB,1506.142,1409.648,0.717001079,0.282998921,1476.027,1439.763,14,20
9/15/2019,2019,DET,LAC,1488.694,1599.727,0.434138302,0.565861698,1504.719,1583.703,13,10
9/15/2019,2019,BAL,ARI,1598.558,1385.565,0.832053696,0.167946304,1604.361,1379.762,23,17
9/15/2019,2019,WSH,DAL,1433.335,1561.645,0.4098848,0.5901152,1414.228,1580.753,21,31
9/15/2019,2019,CIN,SF,1425.508,1457.757,0.546993431,0.453006569,1389.762,1493.503,17,41
9/15/2019,2019,NYG,BUF,1427.718,1455.391,0.553512159,0.446487841,1397.222,1485.887,14,28
9/15/2019,2019,GB,MIN,1489.807,1559.316,0.4935117,0.5064883,1507.995,1541.129,21,16
9/15/2019,2019,PIT,SEA,1551.694,1568.437,0.569004376,0.430995624,1538.912,1581.22,26,28
9/15/2019,2019,HOU,JAX,1509.571,1435.178,0.690489773,0.309510227,1513.606,1431.143,13,12
9/15/2019,2019,MIA,NE,1387.16,1661.355,0.23072481,0.76927519,1371.214,1677.301,0,43
9/15/2019,2019,TEN,IND,1553.474,1547.099,0.601295419,0.398704581,1539.819,1560.754,17,19
9/15/2019,2019,OAK,KC,1425.871,1622.149,0.319582091,0.680417909,1408.111,1639.909,10,28
9/15/2019,2019,LAR,NO,1611.253,1616.754,0.584797545,0.415202455,1635.06,1592.948,27,9
9/15/2019,2019,DEN,CHI,1428.733,1554.222,0.413818857,0.586181143,1419.884,1563.071,14,16
9/15/2019,2019,ATL,PHI,1499.424,1589.2,0.464404341,0.535595659,1516.86,1571.764,24,20
9/16/2019,2019,NYJ,CLE,1377.999,1421.32,0.531158868,0.468841132,1345.335,1453.984,3,23
9/19/2019,2019,JAX,TEN,1431.143,1539.819,0.437473825,0.562526175,1461.435,1509.527,20,7
9/22/2019,2019,PHI,DET,1571.764,1504.719,0.681377716,0.318622284,1551.665,1524.817,24,27
9/22/2019,2019,MIN,OAK,1541.129,1408.111,0.757657462,0.242342538,1554.667,1394.574,34,14
9/22/2019,2019,BUF,CIN,1485.887,1389.762,0.716570343,0.283429657,1494.388,1381.261,21,17
9/22/2019,2019,NE,NYJ,1677.301,1345.335,0.907637264,0.092362736,1681.735,1340.901,30,14
9/22/2019,2019,IND,ATL,1560.754,1516.86,0.651773152,0.348226848,1569.953,1507.661,27,24
9/22/2019,2019,GB,DEN,1507.995,1419.884,0.70710701,0.29289299,1521.604,1406.275,27,16
9/22/2019,2019,KC,BAL,1639.909,1604.361,0.64079161,0.35920839,1652.218,1592.051,33,28
9/22/2019,2019,DAL,MIA,1580.753,1371.214,0.829256783,0.170743217,1590.644,1361.323,31,6
9/22/2019,2019,ARI,CAR,1379.762,1476.027,0.455128168,0.544871832,1353.336,1502.453,20,38
9/22/2019,2019,TB,NYG,1439.763,1397.222,0.650003908,0.349996092,1430.289,1406.696,31,32
9/22/2019,2019,LAC,HOU,1583.703,1513.606,0.685180465,0.314819535,1553.343,1543.966,20,27
9/22/2019,2019,SEA,NO,1581.22,1592.948,0.576070054,0.423929946,1558.244,1615.924,27,33
9/22/2019,2019,SF,PIT,1493.503,1538.912,0.528164254,0.471835746,1508.557,1523.858,24,20
9/22/2019,2019,CLE,LAR,1453.984,1635.06,0.338903617,0.661096383,1440.596,1648.448,13,20
9/23/2019,2019,WSH,CHI,1414.228,1563.071,0.381628733,0.618371267,1393.397,1583.902,15,31
9/26/2019,2019,GB,PHI,1521.604,1551.665,0.55011151,0.44988849,1498.356,1574.913,27,34
9/29/2019,2019,HOU,CAR,1543.966,1502.453,0.648656118,0.351343882,1517.437,1528.982,10,16
9/29/2019,2019,ATL,TEN,1507.661,1509.527,0.589869974,0.410130026,1474.769,1542.419,10,24
9/29/2019,2019,DET,KC,1524.817,1652.218,0.411150253,0.588849747,1511.948,1665.088,30,34
9/29/2019,2019,BAL,CLE,1592.051,1440.596,0.776609242,0.223390758,1544.287,1488.36,25,40
9/29/2019,2019,MIA,LAC,1361.323,1553.343,0.324934566,0.675065434,1342.617,1572.048,10,30
9/29/2019,2019,IND,OAK,1569.953,1394.574,0.799590697,0.200409303,1532.62,1431.907,24,31
9/29/2019,2019,BUF,NE,1494.388,1681.735,0.330862529,0.669137471,1482.189,1693.933,10,16
9/29/2019,2019,NYG,WSH,1406.696,1393.397,0.610811103,0.389188897,1429.929,1370.164,24,3
9/29/2019,2019,LAR,TB,1648.448,1430.289,0.836169003,0.163830997,1595.231,1483.505,40,55
9/29/2019,2019,ARI,SEA,1353.336,1558.244,0.308876866,0.691123134,1336.548,1575.032,10,27
9/29/2019,2019,DEN,JAX,1406.275,1461.435,0.514157413,0.485842587,1394.927,1472.783,24,26
9/29/2019,2019,CHI,MIN,1583.902,1554.667,0.632385325,0.367614675,1600.808,1537.761,16,6
9/29/2019,2019,NO,DAL,1615.924,1590.644,0.627075088,0.372924912,1623.795,1582.773,12,10
9/30/2019,2019,PIT,CIN,1523.858,1381.261,0.767638532,0.232361468,1537.527,1367.592,27,3
10/3/2019,2019,SEA,LAR,1575.032,1595.231,0.564118068,0.435881932,1580.954,1589.309,30,29
10/6/2019,2019,TEN,BUF,1542.419,1482.189,0.672800144,0.327199856,1512.749,1511.859,7,14
10/6/2019,2019,PIT,BAL,1537.527,1544.287,0.583037586,0.416962414,1520.922,1560.892,23,26
10/6/2019,2019,CAR,JAX,1528.982,1472.783,0.667672896,0.332327104,1542.081,1459.683,34,27
10/6/2019,2019,NO,TB,1623.795,1483.505,0.765260639,0.234739361,1632.724,1474.576,31,24
10/6/2019,2019,HOU,ATL,1517.437,1474.769,0.650170279,0.349829721,1538.055,1454.151,53,32
10/6/2019,2019,NYG,MIN,1429.929,1537.761,0.438670456,0.561329544,1404.589,1563.1,10,28
10/6/2019,2019,PHI,NYJ,1574.913,1340.901,0.848289842,0.151710158,1583.616,1332.198,31,6
10/6/2019,2019,WSH,NE,1370.164,1693.933,0.183982667,0.816017333,1359.313,1704.784,7,33
10/6/2019,2019,OAK,CHI,1431.907,1600.808,0.27442756,0.72557244,1453.697,1579.018,24,21
10/6/2019,2019,CIN,ARI,1367.592,1336.548,0.634801578,0.365198422,1349.188,1354.952,23,26
10/6/2019,2019,LAC,DEN,1572.048,1394.927,0.801192033,0.198807967,1534.607,1432.368,13,20
10/6/2019,2019,DAL,GB,1582.773,1498.356,0.702684582,0.297315418,1546.618,1534.511,24,34
10/6/2019,2019,KC,IND,1665.088,1532.62,0.757075939,0.242924061,1632.718,1564.99,13,19
10/7/2019,2019,SF,CLE,1508.557,1488.36,0.620208527,0.379791473,1533.181,1463.736,31,3
10/10/2019,2019,NE,NYG,1704.784,1404.589,0.891119757,0.108880243,1710.557,1398.817,35,14
10/13/2019,2019,TB,CAR,1474.576,1542.081,0.404055896,0.595944104,1455.093,1561.564,26,37
10/13/2019,2019,MIA,WSH,1342.617,1359.313,0.569071456,0.430928544,1334.551,1367.379,16,17
10/13/2019,2019,BAL,CIN,1560.892,1349.188,0.831014708,0.168985292,1566.734,1343.346,23,17
10/13/2019,2019,MIN,PHI,1563.1,1583.616,0.563670211,0.436329789,1588.286,1558.43,38,20
10/13/2019,2019,CLE,SEA,1463.736,1580.954,0.425413141,0.574586859,1450.36,1594.33,28,32
10/13/2019,2019,KC,HOU,1632.718,1538.055,0.714858244,0.285141756,1600.662,1570.111,24,31
10/13/2019,2019,JAX,NO,1459.683,1632.724,0.349342445,0.650657555,1445.835,1646.572,6,13
10/13/2019,2019,ARI,ATL,1354.952,1454.151,0.450942079,0.549057921,1362.684,1446.419,34,33
10/13/2019,2019,LAR,SF,1589.309,1533.181,0.667582948,0.332417052,1552.02,1570.469,7,20
10/13/2019,2019,NYJ,DAL,1332.198,1546.618,0.297311962,0.702688038,1348.763,1530.054,24,22
10/13/2019,2019,DEN,TEN,1432.368,1512.749,0.4778802,0.5221198,1462.162,1482.955,16,0
10/13/2019,2019,LAC,PIT,1534.607,1520.922,0.611339514,0.388660486,1508.239,1547.29,17,24
10/14/2019,2019,GB,DET,1534.511,1511.948,0.623411841,0.376588159,1539.532,1506.927,23,22
10/17/2019,2019,DEN,KC,1462.162,1600.662,0.395775748,0.604224252,1437.507,1625.317,6,30
10/20/2019,2019,DET,MIN,1506.927,1588.286,0.476474856,0.523525144,1482.664,1612.548,30,42
10/20/2019,2019,WSH,SF,1367.379,1570.469,0.311114734,0.688885266,1353.898,1583.951,0,9
10/20/2019,2019,IND,HOU,1564.99,1570.111,0.585328756,0.414671244,1581.778,1553.323,30,23
10/20/2019,2019,ATL,LAR,1446.419,1552.02,0.441834801,0.558165199,1417.507,1580.933,10,37
10/20/2019,2019,NYG,ARI,1398.817,1362.684,0.641565785,0.358434215,1372.645,1388.856,21,27
10/20/2019,2019,BUF,MIA,1511.859,1334.551,0.801363327,0.198636673,1520.44,1325.97,31,21
10/20/2019,2019,GB,OAK,1539.532,1453.697,0.704386697,0.295613303,1555.823,1437.405,42,24
10/20/2019,2019,CIN,JAX,1343.346,1445.835,0.446258042,0.553741958,1322.303,1466.878,17,27
10/20/2019,2019,TEN,LAC,1482.955,1508.239,0.556908159,0.443091841,1495.022,1496.172,23,20
10/20/2019,2019,SEA,BAL,1594.33,1566.734,0.630188564,0.369811436,1558.699,1602.365,16,30
10/20/2019,2019,CHI,NO,1579.018,1646.572,0.496323783,0.503676217,1554.38,1671.21,25,36
10/20/2019,2019,DAL,PHI,1530.054,1558.43,0.552511056,0.447488944,1559.388,1529.096,37,10
10/21/2019,2019,NYJ,NE,1348.763,1710.557,0.153360554,0.846639446,1339.233,1720.087,0,33
10/24/2019,2019,MIN,WSH,1612.548,1353.898,0.865655618,0.134344382,1618.165,1348.281,19,9
10/27/2019,2019,BUF,PHI,1520.44,1529.096,0.580382473,0.419617527,1485.364,1564.172,13,31
10/27/2019,2019,DET,NYG,1482.664,1372.645,0.732529331,0.267470669,1491.543,1363.766,31,26
10/27/2019,2019,CHI,LAC,1554.38,1496.172,0.670234194,0.329765806,1544.538,1506.014,16,17
10/27/2019,2019,LAR,CIN,1580.933,1322.303,0.815896697,0.184103303,1589.855,1313.381,24,10
10/27/2019,2019,JAX,NYJ,1466.878,1339.233,0.751934101,0.248065899,1479.231,1326.879,29,15
10/27/2019,2019,ATL,SEA,1417.507,1558.699,0.392076456,0.607923544,1401.747,1574.459,20,27
10/27/2019,2019,NO,ARI,1671.21,1388.856,0.880748152,0.119251848,1677.669,1382.397,31,9
10/27/2019,2019,IND,DEN,1581.778,1437.507,0.769353507,0.230646493,1586.406,1432.879,15,13
10/27/2019,2019,TEN,TB,1495.022,1455.093,0.646576023,0.353423977,1505.881,1444.234,27,23
10/27/2019,2019,SF,CAR,1583.951,1561.564,0.623172345,0.376827655,1610.506,1535.009,51,13
10/27/2019,2019,HOU,OAK,1553.323,1437.405,0.739128345,0.260871655,1560.006,1430.722,27,24
10/27/2019,2019,NE,CLE,1720.087,1450.36,0.872899939,0.127100061,1726.062,1444.385,27,13
10/27/2019,2019,KC,GB,1625.317,1555.823,0.68443101,0.31556899,1594.999,1586.141,24,31
10/28/2019,2019,PIT,MIA,1547.29,1325.97,0.838646273,0.161353727,1554.826,1318.435,27,14
10/31/2019,2019,ARI,SF,1382.397,1610.506,0.281115911,0.718884089,1375.141,1617.763,25,28
11/3/2019,2019,JAX,HOU,1479.231,1560.006,0.3858063,0.6141937,1455.578,1583.66,3,26
11/3/2019,2019,PHI,CHI,1564.172,1544.538,0.619446135,0.380553865,1580.276,1528.434,22,14
11/3/2019,2019,BUF,WSH,1485.364,1348.281,0.761928681,0.238071319,1497.455,1336.19,24,9
11/3/2019,2019,MIA,NYJ,1318.435,1326.879,0.580678714,0.419321286,1336.4,1308.914,26,18
11/3/2019,2019,PIT,IND,1554.826,1586.406,0.547947115,0.452052885,1564.61,1576.622,26,24
11/3/2019,2019,CAR,TEN,1535.009,1505.881,0.63224136,0.36775864,1551.922,1488.967,30,20
11/3/2019,2019,KC,MIN,1594.999,1618.165,0.559915247,0.440084753,1606.973,1606.191,26,23
11/3/2019,2019,OAK,DET,1430.722,1491.543,0.506013976,0.493986024,1451.227,1471.038,31,24
11/3/2019,2019,SEA,TB,1574.459,1444.234,0.754693145,0.245306855,1583.228,1435.466,40,34
11/3/2019,2019,LAC,GB,1506.014,1586.141,0.478244669,0.521755331,1535.147,1557.009,26,11
11/3/2019,2019,DEN,CLE,1432.879,1444.385,0.576381627,0.423618373,1447.699,1429.565,24,19
11/3/2019,2019,BAL,NE,1602.365,1726.062,0.416322766,0.583677234,1637.031,1691.396,37,20
11/4/2019,2019,NYG,DAL,1363.766,1559.388,0.320403486,0.679596514,1345.645,1577.509,18,37
11/7/2019,2019,OAK,LAC,1451.227,1535.147,0.472799492,0.527200508,1462.912,1523.463,26,24
11/10/2019,2019,TB,ARI,1435.466,1375.141,0.672921327,0.327078673,1444.045,1366.561,30,27
11/10/2019,2019,TEN,KC,1488.967,1606.973,0.424305055,0.575694945,1505.323,1590.617,35,32
11/10/2019,2019,CLE,BUF,1429.565,1497.455,0.495841175,0.504158825,1443.562,1483.458,19,16
11/10/2019,2019,CHI,DET,1528.434,1471.038,0.669199989,0.330800011,1541.466,1458.005,20,13
11/10/2019,2019,NYJ,NYG,1308.914,1345.645,0.540592096,0.459407904,1327.778,1326.782,34,27
11/10/2019,2019,NO,ATL,1677.669,1401.747,0.876803589,0.123196411,1617.688,1461.728,9,26
11/10/2019,2019,CIN,BAL,1313.381,1637.031,0.184085452,0.815914548,1301.485,1648.927,13,49
11/10/2019,2019,IND,MIA,1576.622,1336.4,0.852833807,0.147166193,1544.748,1368.273,12,16
11/10/2019,2019,PIT,LAR,1564.61,1589.855,0.556963558,0.443036442,1580.204,1574.26,17,12
11/10/2019,2019,GB,CAR,1557.009,1551.922,0.599516533,0.400483467,1574.064,1534.866,24,16
11/10/2019,2019,DAL,MIN,1577.509,1606.191,0.552076748,0.447923252,1559.44,1624.26,24,28
11/11/2019,2019,SF,SEA,1617.763,1583.228,0.639448264,0.360551736,1599.193,1601.797,24,27
11/14/2019,2019,CLE,PIT,1443.562,1580.204,0.398334719,0.601665281,1477.245,1546.521,21,7
11/17/2019,2019,DET,DAL,1458.005,1559.44,0.447757434,0.552242566,1438.649,1578.796,27,35
11/17/2019,2019,IND,JAX,1544.748,1455.578,0.708369395,0.291630605,1561.343,1438.983,33,13
11/17/2019,2019,TB,NO,1444.045,1617.688,0.348554849,0.651445151,1424.845,1636.889,17,34
11/17/2019,2019,MIA,BUF,1368.273,1483.458,0.428276166,0.571723834,1344.068,1507.664,20,37
11/17/2019,2019,CAR,ATL,1534.866,1461.728,0.688944516,0.311055484,1486.411,1510.183,3,29
11/17/2019,2019,WSH,NYJ,1336.19,1327.778,0.604104405,0.395895595,1300.063,1363.905,17,34
11/17/2019,2019,MIN,DEN,1624.26,1447.699,0.800677211,0.199322789,1630.041,1441.918,27,23
11/17/2019,2019,BAL,HOU,1648.927,1583.66,0.679151926,0.320848074,1670.466,1562.121,41,7
11/17/2019,2019,SF,ARI,1599.193,1366.561,0.847264923,0.152735077,1605.645,1360.109,36,26
11/17/2019,2019,OAK,CIN,1462.912,1301.485,0.786409455,0.213590545,1470.966,1293.431,17,10
11/17/2019,2019,PHI,NE,1580.276,1691.396,0.434014864,0.565985136,1562.597,1709.076,10,17
11/17/2019,2019,LAR,CHI,1574.26,1541.466,0.637134393,0.362865607,1590.922,1524.805,17,7
11/18/2019,2019,LAC,KC,1523.463,1590.617,0.4045426,0.5954574,1507.137,1606.943,17,24
11/21/2019,2019,HOU,IND,1562.121,1561.343,0.59354654,0.40645346,1573.063,1550.401,20,17
11/24/2019,2019,PHI,SEA,1562.597,1601.797,0.537060759,0.462939241,1538.716,1625.678,9,17
11/24/2019,2019,WSH,DET,1300.063,1438.649,0.39565656,0.60434344,1317.399,1421.313,19,16
11/24/2019,2019,ATL,TB,1510.183,1424.845,0.703791522,0.296208478,1470.312,1464.716,22,35
11/24/2019,2019,NYJ,OAK,1363.905,1470.966,0.439763682,0.560236318,1403.495,1431.376,34,3
11/24/2019,2019,CLE,MIA,1477.245,1344.068,0.757826646,0.242173354,1490.088,1331.225,41,24
11/24/2019,2019,BUF,DEN,1507.664,1441.918,0.679751887,0.320248113,1525.138,1424.444,20,3
11/24/2019,2019,CHI,NYG,1524.805,1326.782,0.819665495,0.180334505,1530.577,1321.009,19,14
11/24/2019,2019,CIN,PIT,1293.431,1546.521,0.252989549,0.747010451,1284.361,1555.591,10,16
11/24/2019,2019,NO,CAR,1636.889,1486.411,0.775632345,0.224367655,1642.555,1480.745,34,31
11/24/2019,2019,TEN,JAX,1505.323,1438.983,0.68049635,0.31950365,1524.23,1420.076,42,20
11/24/2019,2019,NE,DAL,1709.076,1578.796,0.754752597,0.245247403,1716.327,1571.545,13,9
11/24/2019,2019,SF,GB,1605.645,1574.064,0.63551831,0.36448169,1629.396,1550.313,37,8
11/25/2019,2019,LAR,BAL,1590.922,1670.466,0.479082012,0.520917988,1555.809,1705.579,6,45
11/28/2019,2019,DET,CHI,1421.313,1530.577,0.436642082,0.563357918,1407.536,1544.355,20,24
11/28/2019,2019,DAL,BUF,1571.545,1525.138,0.65505003,0.34494997,1537.254,1559.429,15,26
11/28/2019,2019,ATL,NO,1470.312,1642.555,0.35038629,0.64961371,1455.63,1657.237,18,26
12/1/2019,2019,IND,TEN,1550.401,1524.23,0.62827406,0.37172594,1514.902,1559.729,17,31
12/1/2019,2019,MIA,PHI,1331.225,1538.716,0.305712582,0.694287418,1360.117,1509.824,37,31
12/1/2019,2019,PIT,CLE,1555.591,1490.088,0.679448108,0.320551892,1568.176,1477.503,20,13
12/1/2019,2019,JAX,TB,1420.076,1464.716,0.52926639,0.47073361,1389.194,1495.597,11,28
12/1/2019,2019,CAR,WSH,1480.745,1317.399,0.78825945,0.21174055,1442.093,1356.05,21,29
12/1/2019,2019,CIN,NYJ,1284.361,1403.495,0.422719342,0.577280658,1317.897,1369.958,22,6
12/1/2019,2019,NYG,GB,1321.009,1550.313,0.279728158,0.720271842,1305.681,1565.642,13,31
12/1/2019,2019,BAL,SF,1705.579,1629.396,0.692687964,0.307312036,1713.586,1621.389,20,17
12/1/2019,2019,ARI,LAR,1360.109,1555.809,0.320305667,0.679694333,1339.96,1575.958,7,34
12/1/2019,2019,KC,OAK,1606.943,1431.376,0.79976333,0.20023667,1619.455,1418.865,40,9
12/1/2019,2019,DEN,LAC,1424.444,1507.137,0.474560077,0.525439923,1439.13,1492.45,23,20
12/1/2019,2019,HOU,NE,1573.063,1716.327,0.38923641,0.61076359,1597.709,1691.68,28,22
12/2/2019,2019,SEA,MIN,1625.678,1630.041,0.586388508,0.413611492,1642.418,1613.3,37,30
12/5/2019,2019,CHI,DAL,1544.355,1537.254,0.602296952,0.397703048,1560.37,1521.239,31,24
